product_id,product_name,youtube_link,item_no
58556,Sprinkle of Diamonds Ring,https://youtu.be/uSoCBAJsKo0,R29651GW18DD001
58557,Sprinkle of Diamonds Huggie Earrings,https://youtu.be/MRjiZ-tdHJg,E29651GW18DD001
58689,Special-Cut Sapphire Diamond Curve Necklace,No Video,N29658GW18SA001
58683,Special-Cut Sapphire Diamond Criss Cross Ring,https://youtu.be/fMenxHT-yf4,R29658GW18SA001
58684,Special-Cut Sapphire Diamond Curve Earrings,https://youtu.be/jpUuTbJRrV4,E29658GW18SA001
58692,Special-Cut Sapphire Diamond Crossover Curve Pendant with Chain,https://youtu.be/gDFAJNVJNZ0,P29659GW18SA001
58685,Special-Cut Sapphire Diamond Crossover Bangle,https://youtu.be/Vp7KWsD-BfU,B29659GW18SA001
58690,Special-Cut Sapphire Diamond Crossover Earrings,https://youtu.be/PBiV1jzl5gY,E29659GW18SA001
58691,Special-Cut Sapphire Diamond Crossover Ring,https://youtu.be/dq4a880cMrA,R29659GW18SA001
58695,Special-Cut Sapphire Diamond Criss Cross Earrings,https://youtu.be/Cta3gbEP10A,E29660GW18SA001
58693,Special-Cut Sapphire Diamond Crossover Cascade Pendant with Chain,https://youtu.be/LFIRLr8BH1w,P29660GW18SA001
58694,Special-Cut Sapphire Diamond Crossover Ring,https://youtu.be/-lj6V9jT7VE,R29660GW18SA001
58697,Special-Cut Sapphire Diamond Open Circle Earrings,https://youtu.be/F774P1JxMQc,E29661GW18SA001
58696,Special-Cut Sapphire Diamond Open Circle Pendant with Chain,https://youtu.be/yCQqWpBDgcc,P29661GW18SA001
58698,Special-Cut Ruby Diamond Open Dewdrop Earrings,https://youtu.be/KXsubdK4UTU,E29662GW18RB001
58686,Special-Cut Ruby Diamond Open Dewdrop Pendant with Chain,No Video (to be shoot),P29662GW18RB001
58688,Special-Cut Emerald Diamond Open Dewdrop Pendant with Chain,https://youtu.be/Fs2Ao1DtMno,P29662GW18EM002
58687,Special-Cut Rainbow Sapphire Diamond Open Circle Pendant with Chain,No Video (to be shoot),P29661KP18SR001
58798,Diamond Woven Necklace,No Video,N29663GA18DD001
58792,Diamond Woven Ring,https://youtu.be/jthi3rnuYfA,R29663GA18DD001
58793,Diamond Woven Huggie Earrings,https://youtu.be/oS6_iQtDI6g,E29663GA18DD001
58794,Diamond Woven Bracelet,https://youtu.be/vYmprmCH6wc,B29663GA18DD001
58802,Diamond Woven Huggie Earrings,https://youtu.be/yLi8HH_31Yo,E29664GW18DD001
58800,Diamond Woven Bangle,https://youtu.be/5lkLW_ZNFvw,B29664GW18DD001
58801,Diamond Woven Ring,https://youtu.be/X3sLufl0axc,R29664GW18DD001
58806,Diamond Woven Mesh Earrings,https://youtu.be/IgaiOPjhZiY,E29665GC18DD001
58803,Diamond Woven Bracelet,https://youtu.be/rab5kk5zSHE,B29665GC18DD001
58804,Diamond Woven Ring,https://youtu.be/GwEOBcdy37Y,R29665GW18DD001
58805,Diamond Woven Huggie Earrings,https://youtu.be/cYUbxcOvenE,EA29665GW18DD001
58795,Diamond Woven Barrel Pendant with Chain,https://youtu.be/h8cpyb9i170,P29666GA18DD001
58796,Diamond Woven Huggie Earrings,https://youtu.be/CJ6yAmpvBfo,E29666GA18DD001
58797,Diamond Woven Ring,https://youtu.be/0t88Tigue2Q,R29666GA18DD001
58799,Diamond Woven Bangle,https://youtu.be/k4zxNh8Ucec,B29666GA18DD001
58869,Miracle Set Diamond Drizzle Necklace,Video not upload,N29667GC18DD001
58863,Miracle Set Diamond Curve Pendant with Chain,https://youtu.be/2hbvZ0EjFLI,P29668GA18DD001
58864,Miracle Set Diamond Huggie Earrings,https://youtu.be/J2TynQJSKcU,E29668GA18DD001
58865,Miracle Set Diamond Bracelet,https://youtu.be/poCVRjQToig,B29668GA18DD001
58873,Miracle Set Pear Cut Diamond Curve Pendant with Chain,https://youtu.be/ft-cQxSeLGo,P29669GA18DD001
58870,Miracle Set Pear Cut Diamond Ring,https://youtu.be/j2Rh-26T1JY,R29669GA18DD001
58871,Miracle Set Pear Cut Diamond Drop Earrings,https://youtu.be/ca_jdbBJCN0,E29669GA18DD001
58872,Miracle Set Pear Cut Diamond Bracelet,https://youtu.be/eaXNUxNlksQ,B29669GA18DD001
58875,Miracle Set Pear Cut Diamond Open Flower Pendant with Chain,https://youtu.be/lKRoXSvcHvE,P29670GA18DD001
58874,Miracle Set Pear Cut Diamond Open Flower Earrings,https://youtu.be/VbGUBGhbQ7M,E29670GA18DD001
58866,Miracle Set Marquise Cut Diamond Eternity Pendant with Chain,https://youtu.be/3UJJs1GEgj0,P29671GA18DD001
58867,Miracle Set Marquise Cut Diamond Curve Earrings,https://youtu.be/8jNJHdNn71g,E29671GA18DD001
58868,Miracle Set Marquise Cut Diamond Bracelet,https://youtu.be/gb-rww0sKPw,B29671GA18DD001
58918,Diamond Button Ring,https://youtu.be/Z3fLpEWB8rs,R29675GA18DD001
58913,Diamond Button Ring,https://youtu.be/J0b95E4GJeQ,RA29675GA18DD001
58914,Diamond Button Pendant with Chain,https://youtu.be/ERdzNBse_kA,P29675GA18DD001
58921,Diamond Button Stud Earrings,https://youtu.be/P8dhJ6vYbAg,E29676KY18DD001
58920,Diamond Button Pendant with Chain,https://youtu.be/UIgh_QfIxFc,P29676KY18DD001
58922,Diamond Button Stud Earrings,https://youtu.be/noNgRwy0xeU,E29677GA18DD001
58919,Diamond Button Pendant with Chain,https://youtu.be/uhR8k0mBm4I,P29677GA18DD001
58923,Black Agate Diamond Button Stud Earrings,https://youtu.be/AIeeBJfXWZI,E29678GW18AB001
58917,Black Agate Diamond Button Ring,https://youtu.be/G24vKhpLhMM,R29678GW18AB001
58916,Diamond Criss Cross Earrings,https://youtu.be/9bMoA5FJbAs,E29679KY18DD001
58915,Diamond Criss Cross Ring,https://youtu.be/vkDUOc9KIwA,R29679KY18DD001
58987,Diamond Bonecraft Necklace,https://youtu.be/FvVOOr5aqYE,N29680GA18DD001
58981,Diamond Bonecraft Ring,https://youtu.be/W_4cTKlnFmo,R29680GA18DD001
58982,Diamond Bonecraft Huggie Earrings,https://youtu.be/QSezZ-vyMRg,E29680GA18DD001
58983,Diamond Bonecraft Bracelet,https://youtu.be/wftCmTXwh1c,B29680GA18DD001
58992,Diamond Bonecraft Ring,https://youtu.be/6em6ijWPZLA,R29681GA18DD001
58984,Diamond Bonecraft Huggie Earrings,https://youtu.be/w_KAl1lZWO0,E29681GA18DD001
58986,Diamond Bonecraft Bracelet,https://youtu.be/ApecHOydrVg,B29681GA18DD001
58989,Diamond Bonecraft Ring,https://youtu.be/w_8R2zRqlsg,R29682GA18DD001
58993,Diamond Bonecraft Huggie Earrings,https://youtu.be/xJEdsxdgwlQ,E29682GA18DD001
58994,Diamond Bonecraft Bracelet,https://youtu.be/Kg7ZBeWTlu8,B29682GA18DD001
58991,Black Agate Diamond Bonecraft Ring,https://youtu.be/Bqfbt9VZIjI,R29683GA18AB001
58995,Black Agate Diamond Bonecraft Bracelet,https://youtu.be/QeakxcLf2lA,B29683GA18AB001
58729,Special-Cut Diamond Open Circle Pendant with Chain,https://youtu.be/gyQv4qYViEw,P29686GW18DD001
58730,Special-Cut Diamond Open Teardrop Pendant with Chain,https://youtu.be/clSsvKjvxro,P29687GW18DD001
59017,Diamond Twist Link Drop Earrings,https://youtu.be/04pTEydBGYc,E29750GA18DD001
59012,Diamond Twist Link Drop Pendant with Chain,https://youtu.be/vUiEF2e-vs0,P29750GA18DD001
59013,Diamond Twist Link Ring,https://youtu.be/nNW2FCABPTY,R29750GA18DD001
59019,Diamond Oval Link Drop Earrings,https://youtu.be/38hM0_svrIc,E29751GA18DD001
59018,Diamond Oval Link Drop Pendant with Chain,https://youtu.be/ah2nmMP-14g,P29751GA18DD001
59022,Diamond Open Circle Drop Earrings,https://youtu.be/Wrphtg8iJ6w,E29752KY18DD001
59020,Diamond Open Circle Drop Pendant with Chain,https://youtu.be/YFoM8r6MKIQ,P29752KY18DD001
59021,Diamond Dewdrop Earrings,https://youtu.be/mJw7vjs0o-c,E29753KY18DD001
59026,Diamond Dewdrop Pendant with Chain,https://youtu.be/wgRToKEfe7U,P29753KY18DD001
59015,Diamond Heart Stud Earrings,https://youtu.be/fIJmA1zoLgw,E29755KP18DD001
59014,Diamond Heart Pendant with Chain,https://youtu.be/LuphLkUldGQ,P29755KP18DD001
59161,Diamond Twisted Spiral Open Circle Pendant with Chain,https://youtu.be/BJDwXTK_lx0,P43696KY18DD001
59156,Diamond Twisted Spiral Open Circle Pendant with Chain,https://youtu.be/5KJ8etsBfm8,PA43696KY18DD001
59157,Diamond Twisted Spiral Ring,https://youtu.be/wX06KCKgR1A,R43696KY18DD001
59158,Diamond Twisted Spiral Ring,https://youtu.be/LaakHu0ZNTc,R43697GW18DD001
59159,Diamond Twisted Spiral Huggie Earrings,https://youtu.be/ykacgXLB2X0,E43698KY18DD001
59160,Diamond Twisted Spiral Huggie Earrings,https://youtu.be/-qHf62YJG_E,EA43698KY18DD001
59168,Diamond Teardrop Pendant with Chain (S),https://youtu.be/ahkXBNMNRO8,P43915KY18DD001
59164,Diamond Teardrop Pendant with Chain (L),https://youtu.be/Td0TY-UbuZg,PA43915KY18DD001
59162,Diamond Teardrop Ring (S),https://youtu.be/BvA20MpQecM,R43915KY18DD001
59169,Diamond Teardrop Ring (L),https://youtu.be/osF_4CodMY4,RA43915KY18DD001
59163,Diamond Teardrop Earrings,https://youtu.be/ecLchjh0DeU,E43915KY18DD001
59170,Diamond Drop Shaped Pendant with Chain,https://youtu.be/aiiuExZkBR8,P43916KY18DD001
59171,Diamond Drop Shaped Ring,https://youtu.be/ABJ8UbzUqHI,R43916KY18DD001
59172,Diamond Drop Shaped Earrings,https://youtu.be/QADoYob89P4,E43916KY18DD001
59165,Diamond Teardrop Pendant with Chain,https://youtu.be/mcqMvOKxkO8,P43917KY18DD001
59166,Diamond Teardrop Ring,https://youtu.be/4yRdvs7ls4Q,R43917KY18DD001
59167,Diamond Teardrop Drop Earrings,https://youtu.be/XTaQUIPjzYA,E43917KY18DD001
59189,Marquise Cut Diamond Ribbed Dome Ring,https://youtu.be/J-MxFhR6SGc,R43923KY18DD001
59186,Marquise Cut Diamond Ribbed Dome Huggie Earrings,https://youtu.be/uEg9EUghRb8,E43923KY18DD001
59187,Marquise Cut Sapphire Diamond Ribbed Dome Ring,https://youtu.be/1f6rF-03AII,R43924GW18SA001
59188,Marquise Cut Green Garnet Diamond Leaf Pendant with Chain,https://youtu.be/VB2oSX0Fm5c,P43925KY18GG001
59194,Diamond Ribbed Barrel Pendant with Chain,https://youtu.be/6SdfrFr9_dQ,P43926GA18DD001
59190,Diamond Ribbed Ring (M),https://youtu.be/P3Ag8GF_veM,R43927GA18DD001
59191,Diamond Ribbed Huggie Earrings (S),https://youtu.be/yPOD8tuZMe0,E43927GA18DD001
59193,Diamond Ribbed Ring (L),https://youtu.be/3ArZYRoWSSw,R43928GA18DD001
59195,Diamond Ribbed Huggie Earrings (M),https://youtu.be/eq_TCCbCunQ,E43928GA18DD001
59192,Diamond Ribbed Ring (S),https://youtu.be/q7cl0-wmm6s,RA43927GA18DD001
59302,Diamond Diamond-Cut Link Earrings,https://youtu.be/8-CQ0rF9Xc0,E29635KA14DD001
59298,Diamond Diamond-Cut Link Pendant with Chain,https://youtu.be/dLGAEdDjYfA,P29635KA14DD001
59300,Diamond Diamond-Cut Open Circle Stud Earrings,https://youtu.be/lm5jB-PdI_c,E29636KA14DD001
59299,Diamond Diamond-Cut Open Circle Pendant with Chain,https://youtu.be/IR9P4IvklS8,P29636KA14DD001
59303,Diamond Diamond-Cut Open Circle Drop Earrings,https://youtu.be/dT-rbWa-GIU,E29637KA14DD001
59304,Diamond Diamond-Cut Open Circle Pendant with Chain,https://youtu.be/Lpn-aguYhiU,P29637KA14DD001
59301,Diamond Diamond-Cut Open Tag Pendant with Chain,https://youtu.be/BSwA22bKklU,P29638KA14DD001
59404,Plain Gold Bead Coin Engagement Ring,https://youtu.be/5euvn4wApdw,R29631KA14CZ001
59405,Diamond Gold Bead Coin Engagement Ring,https://youtu.be/UaD-TDtPR9c,R29632KA14DD001
59406,Diamond Gold Bead Coin Engagement Ring,https://youtu.be/yM0-apgV6ZI,R29633KC14DD001
59407,Diamond Gold Bead Coin Engagement Ring,https://youtu.be/SKFVPrrq488,R29634KA14DD001
59309,Diamond Diamond-Cut Butterfly Pendant with Chain,https://youtu.be/4bI2cttVJWQ,P29688KC14DD001
59305,Diamond Diamond-Cut Butterfly Stud Earrings,https://youtu.be/vuQqG0AZAUg,E29688KC14DD001
59308,Diamond Diamond-Cut Butterfly Pendant with Chain,https://youtu.be/qVZEdqc_bR4,P29689KA14DD001
59310,Diamond Diamond-Cut Butterfly Stud Earrings,https://youtu.be/rXqUV2i_iZY,E29689KA14DD001
59306,Diamond Diamond-Cut Maple Leaf Pendant with Chain,https://youtu.be/nlPKHLDGgoY,P29690KA14DD001
59307,Diamond Diamond-Cut Maple Leaf Stud Earrings,https://youtu.be/PQE0vdKm-_I,E29690KA14DD001
59314,Fresh Water Pearl Swiss Topaz Diamond Open Circle Pendant with Chain,https://youtu.be/HXwSNzR3fAo,P29701KW14V01001
59311,Amethyst Diamond Open Diamond Pendant with Chain,https://youtu.be/lStxWZTKlm0,P29702KC14AM001
59312,Peridot Diamond Open Tag Pendant with Chain,https://youtu.be/j2gdOg1LPok,P29703KA14PR001
59313,Fresh Water Pearl London Topaz Diamond V Pendant with Chain,https://youtu.be/tVYx8-EZ6VM,P29704KY14V01001
59315,Fresh Water Pearl Citrine Diamond Open Link Pendant with Chain,https://youtu.be/71oYKe4lLhw,P29705KA14V01001
59408,Diamond Geometric Engagement Ring,https://youtu.be/Cal0GG6ij0w,R29625KA14DD001
59409,Diamond Geometric Engagement Ring,https://youtu.be/fX5UHRjNPM8,R29626KA14DD001
59410,Diamond Geometric Engagement Ring,https://youtu.be/MfWb_2-QHXU,R29627KC14DD001
59411,Diamond Geometric Engagement Ring,https://youtu.be/szQP4G3g5I8,R29628KW14DD001
59415,Diamond Geometric Engagement Ring,https://youtu.be/J_vaL3Cjl0Q,R29629KA14DD001
59416,Diamond Geometric Engagement Ring,https://youtu.be/dd2oT9CCFvQ,R29630KA14DD001
59420,Marquise Cut Diamond Knife Edge Engagement Ring,https://youtu.be/k4LE2u2Pj7k,R29706KA14DD001
59424,Diamond Knife Edge Engagement Ring,https://youtu.be/OZ6SX-t_KbE,R29707KA14DD001
59428,Diamond Knife Edge Engagement Ring,https://youtu.be/D2QziN9g_D4,R29708KC14DD001
59429,Pear Shaped and Marquise Cut Diamond Knife Edge Engagement Ring,https://youtu.be/cdrbUqtJW4Q,R29709KW14DD001
59430,Marquise Cut Diamond Cluster Engagement Ring,https://youtu.be/kpJO80SC5eo,R29710KC14DD001
59431,Marquise Cut Diamond Cluster Engagement Ring,https://youtu.be/UUOTBogqEeQ,R29711KW14DD001
59432,Marquise Cut Diamond Cluster Engagement Ring,https://youtu.be/veGKWtubAOs,R29712KA14DD001
59433,Marquise Cut Diamond Cluster Engagement Ring,https://youtu.be/f5y9f_KCfBI,R29713KW14DD001
59434,Diamond Polygon Block Engagement Ring,https://youtu.be/rKe8A9LEENw,R29691KW14DD001
59435,Diamond Polygon Block Engagement Ring,https://youtu.be/257QYn1vxPk,R29692KA14DD001
59436,Diamond Polygon Block Engagement Ring,https://youtu.be/JXzcRCdTvWM,R29693KA14DD001
59437,Diamond Polygon Block Engagement Ring,https://youtu.be/U-lJl-AieWk,R29694KA14DD001
59438,Diamond Polygon Block Engagement Ring,https://youtu.be/YpPfIHHEI_U,R29695KA14DD001
59442,Diamond Polygon Block Engagement Ring,https://youtu.be/P0-jTs4l7-4,R29696KA14DD001
59446,Diamond Wide Band Engagement Ring,https://youtu.be/6vOBtWQbEtA,R29697KA14DD001
59450,Diamond Wide Band Engagement Ring,https://youtu.be/aVB9ThaPu2k,R29698KW14DD001
59454,Diamond Wide Band Engagement Ring,https://youtu.be/iMYTvH5MHV0,R29699KW14DD001
59458,Diamond Wide Band Engagement Ring,https://youtu.be/h77-3LJK3F4,R29700KW14DD001
59462,Diamond Wide Band Matching Ring,https://youtu.be/7n1NJhsvaak,Z29697KY14DD001
59463,Diamond Wide Band Matching Ring,https://youtu.be/p2o2fZDvROk,Z29698KW14DD001
59464,Diamond Wide Band Matching Ring,https://youtu.be/7uI7M6_vycs,Z29699KW14DD001
59465,Diamond Wide Band Matching Ring,https://youtu.be/7nSR94Ovrdk,Z29700KW14DD001
59466,Brilliant Cut Diamond Hidden Halo Engagement Ring,https://youtu.be/cQRaTVF6dpU,R29714KW14DD001
59467,Oval Shaped Diamond Hidden Halo Engagement Ring,https://youtu.be/7K0DGSsZKpo,R29715KW14DD001
59468,Emerald Cut Diamond Hidden Halo Engagement Ring,https://youtu.be/SRYtaiwgHYQ,R29716KW14DD001
59469,Brilliant Cut Diamond Hidden Halo Engagement Ring,https://youtu.be/q3ivlfK05z0,R29717KW14DD001
59470,Emerald Cut Diamond Hidden Halo Engagement Ring,https://youtu.be/KZxSlhCgycc,R29718KW14DD001
59471,Pear Shaped Diamond Hidden Halo Engagement Ring,https://youtu.be/Ghn5RwQPF6E,R29719KW14DD001
59322,Black Agate Diamond Men Ring,https://youtu.be/o5USZSfVuEc,R29720KY14AB001
59323,Diamond Men Ring,https://youtu.be/rwOl7A2BtAs,R29721KW14DD001
59324,Malachite Diamond Men Ring,https://youtu.be/rwOl7A2BtAs,R29722KY14MA001
59325,Diamond Men Ring,https://youtu.be/1iMF9kSBWo4,R29723KY14DD001
59326,Black Agate Men Ring,https://youtu.be/dsrlvbvdLgE,R29724KY14AB001
59327,Diamond Men Ring,https://youtu.be/Gnq91rDqDxc,R29725KY14DD001
59328,Plain Gold Men Ring,https://youtu.be/bnLwZ0HxEkg,R29726KY14XX001
59337,Plain Gold Men Ring,https://youtu.be/wS5jfHirpYw,R29726KW14XX001
59329,Plain Gold Men Ring,https://youtu.be/X-2V3heL2Pc,R29727KY14XX001
59330,Princess Cut Black Diamond Titanium Men Ring,https://youtu.be/2KoVmpR2S64,R29728KW14DK001
59331,Diamond Titanium Men Ring,https://youtu.be/wAZcsirclm8,R29729KY14DD001
59332,Princess Cut Diamond Men Ring,https://youtu.be/2cIK5Ns0-HA,R29730KW14DD001
59333,Princess Cut Diamond Men Ring,https://youtu.be/4Jl6obV0UI8,R29731KY14DD001
59334,Black Diamond Men Ring,https://youtu.be/XxZVZPmPcD4,R29732KW14DK001
59335,Black Diamond Men Ring,https://youtu.be/v3Qe3uK8ZQo,R29733KW14DK001
59475,Round Diamond Bezel Set Plain Gold Engagement Ring,https://youtu.be/t1Y66M3NlWM,R29734KY14CZ001
59479,Round Diamond Prong Set Plain Gold Engagement Ring,https://youtu.be/YNZzeniGfj0,R29735KW14DD001
59483,Oval Shaped Diamond Prong Set Plain Gold Engagement Ring,https://youtu.be/WxN6p7vrWMo,R29736KW14DD001
59487,Octagon Emerald Shaped Diamond Bezel Set Plain Gold Engagement Ring,https://youtu.be/xXCL2cKda_s,R29737KY14CZ001
59491,Octagon Emerald Shaped Diamond Plain Gold Engagement Ring,https://youtu.be/Je5agM9QALY,R29738KY14CZ001
59495,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/m-9ZMSJ2KK4,R29739KA14DD001
59499,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/cZOQ-H8tRFY,R29740KA14DD001
59503,Sapphire Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/fn6I0J35eRA,R29741KW14V01001
59504,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/Mg7JlOzD2yw,R29742KA14DD001
59630,Rainbow Sapphire Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/OIsajGrcVpk,R29742KW14V01001
59505,Pear Shaped Diamond Fancy Engagement Ring,https://youtu.be/6R9vRpAtHP8,R29743KW14DD001
59506,Pear Shaped Sapphire Fancy Engagement Ring,https://youtu.be/OrYv8g6k1z0,R29744KW14SA001
59507,Pear Shaped Diamond Fancy Engagement Ring,https://youtu.be/3lm928zvaIA,R29745KW14DD001
59508,Marquise Cut Sapphire Diamond Fancy Engagement Ring,https://youtu.be/pd1mtoRjvys,R29746KW14V01001
59509,Octagon Emerald Cut Diamond Fancy Engagement Ring,https://youtu.be/js-HipMXR70,R29747KA14DD001
59510,Oval Shaped Diamond Fancy Engagement Ring,No Video (to be shoot),R29748KA14DD001
59348,Diamond Special Setting Hoop Earrings,https://youtu.be/cuaqTagz2wM,E29749KY14DD001
59345,Diamond Special Setting Engagement Ring,https://youtu.be/63yfbbhPHtE,R29749KA14DD001
59346,Diamond Special Setting Matching Ring,https://youtu.be/3QAxOhPqiOA,Z29749KY14DD001
59347,Diamond Special Setting Open Circle Pendant with Chain,https://youtu.be/00Mf_HHW0Cc,P29749KY14DD001
59356,Pear Shaped Diamond Drop Necklace,Video not upload,N29684GW18DD001
59349,Pear Shaped Diamond Ring,https://youtu.be/pmnbuNNa4qo,R29684GW18DD001
59350,Pear Shaped Diamond Drop Earrings,https://youtu.be/Z5LXUPCYfUA,E29684GW18DD001
59351,Pear Shaped Diamond Bangle,https://youtu.be/J-wzIem92Jk,B29684GW18DD001
59352,Fancy Shaped Diamond Drop Necklace,Video not upload,N29685GW18DD001
59353,Fancy Shaped Diamond Ring,https://youtu.be/-dJj4uEf2R4,R29685GW18DD001
59354,Fancy Shaped Diamond Drop Earrings,https://youtu.be/1NGFK842ywk,E29685GW18DD001
59355,Fancy Shaped Diamond Drop Bracelet,https://youtu.be/bEOCt-qQU2I,B29685GW18DD001
